story,subject,roi,lag,r
notthefallintact,sub-321,Frontal Pole,0,-0.11697481599397426
notthefallintact,sub-321,Frontal Pole,1,-0.12938942508228743
notthefallintact,sub-321,Frontal Pole,2,-0.1415872026289556
notthefallintact,sub-321,Frontal Pole,3,-0.15369102751036903
notthefallintact,sub-321,Frontal Pole,4,-0.16578101038466878
notthefallintact,sub-321,Frontal Pole,5,-0.1778690232902434
notthefallintact,sub-321,Frontal Pole,6,-0.18966110362289043
notthefallintact,sub-321,Precuneous Cortex,0,0.2812490803788664
notthefallintact,sub-321,Precuneous Cortex,1,0.2866697374030866
notthefallintact,sub-321,Precuneous Cortex,2,0.2918844774014376
notthefallintact,sub-321,Precuneous Cortex,3,0.29682934616550705
notthefallintact,sub-321,Precuneous Cortex,4,0.3015780739328236
notthefallintact,sub-321,Precuneous Cortex,5,0.30597991282247566
notthefallintact,sub-321,Precuneous Cortex,6,0.3103221771655574
notthefallintact,sub-321,"Temporal Fusiform Cortex, anterior division",0,0.27111374471105104
notthefallintact,sub-321,"Temporal Fusiform Cortex, anterior division",1,0.2691782728248464
notthefallintact,sub-321,"Temporal Fusiform Cortex, anterior division",2,0.2669892884644451
notthefallintact,sub-321,"Temporal Fusiform Cortex, anterior division",3,0.26521815142492844
notthefallintact,sub-321,"Temporal Fusiform Cortex, anterior division",4,0.2630789269555272
notthefallintact,sub-321,"Temporal Fusiform Cortex, anterior division",5,0.26090298543844453
notthefallintact,sub-321,"Temporal Fusiform Cortex, anterior division",6,0.2580444739714287
notthefallintact,sub-321,"Temporal Fusiform Cortex, posterior division",0,0.3100565961649434
notthefallintact,sub-321,"Temporal Fusiform Cortex, posterior division",1,0.3085962839102252
notthefallintact,sub-321,"Temporal Fusiform Cortex, posterior division",2,0.30710548232458124
notthefallintact,sub-321,"Temporal Fusiform Cortex, posterior division",3,0.30554097365047767
notthefallintact,sub-321,"Temporal Fusiform Cortex, posterior division",4,0.30401695725355493
notthefallintact,sub-321,"Temporal Fusiform Cortex, posterior division",5,0.30232204768455617
notthefallintact,sub-321,"Temporal Fusiform Cortex, posterior division",6,0.3003608291917693
notthefallintact,sub-321,"Parahippocampal Gyrus, anterior division",0,0.4472438994049465
notthefallintact,sub-321,"Parahippocampal Gyrus, anterior division",1,0.44558532736922263
notthefallintact,sub-321,"Parahippocampal Gyrus, anterior division",2,0.4437101111651459
notthefallintact,sub-321,"Parahippocampal Gyrus, anterior division",3,0.4415142959471115
notthefallintact,sub-321,"Parahippocampal Gyrus, anterior division",4,0.43928957954951525
notthefallintact,sub-321,"Parahippocampal Gyrus, anterior division",5,0.4367052355266575
notthefallintact,sub-321,"Parahippocampal Gyrus, anterior division",6,0.4337121607769876
notthefallintact,sub-321,"Parahippocampal Gyrus, posterior division",0,0.2950334783315404
notthefallintact,sub-321,"Parahippocampal Gyrus, posterior division",1,0.2926484550156029
notthefallintact,sub-321,"Parahippocampal Gyrus, posterior division",2,0.29026545146334437
notthefallintact,sub-321,"Parahippocampal Gyrus, posterior division",3,0.28778763523446993
notthefallintact,sub-321,"Parahippocampal Gyrus, posterior division",4,0.28530793451116887
notthefallintact,sub-321,"Parahippocampal Gyrus, posterior division",5,0.28283856999381723
notthefallintact,sub-321,"Parahippocampal Gyrus, posterior division",6,0.2803666147845905
notthefallintact,sub-321,"Cingulate Gyrus, anterior division",0,0.5266385205561261
notthefallintact,sub-321,"Cingulate Gyrus, anterior division",1,0.5246640842594207
notthefallintact,sub-321,"Cingulate Gyrus, anterior division",2,0.52230957835534
notthefallintact,sub-321,"Cingulate Gyrus, anterior division",3,0.5198301125558005
notthefallintact,sub-321,"Cingulate Gyrus, anterior division",4,0.5174308817415605
notthefallintact,sub-321,"Cingulate Gyrus, anterior division",5,0.5143315398741903
notthefallintact,sub-321,"Cingulate Gyrus, anterior division",6,0.5107398581840655
notthefallintact,sub-321,"Cingulate Gyrus, posterior division",0,0.5337634219356359
notthefallintact,sub-321,"Cingulate Gyrus, posterior division",1,0.5361686541337869
notthefallintact,sub-321,"Cingulate Gyrus, posterior division",2,0.5382660461419176
notthefallintact,sub-321,"Cingulate Gyrus, posterior division",3,0.5398087319863211
notthefallintact,sub-321,"Cingulate Gyrus, posterior division",4,0.5409298913687799
notthefallintact,sub-321,"Cingulate Gyrus, posterior division",5,0.5416371290885358
notthefallintact,sub-321,"Cingulate Gyrus, posterior division",6,0.5419810065557679
notthefallintact,sub-322,"Superior Temporal Gyrus, anterior division",0,0.312534428622277
notthefallintact,sub-322,"Superior Temporal Gyrus, anterior division",1,0.3225892978507412
notthefallintact,sub-322,"Superior Temporal Gyrus, anterior division",2,0.3329627827203293
notthefallintact,sub-322,"Superior Temporal Gyrus, anterior division",3,0.3438952571807919
notthefallintact,sub-322,"Superior Temporal Gyrus, anterior division",4,0.3542043683947552
notthefallintact,sub-322,"Superior Temporal Gyrus, anterior division",5,0.3648487178414544
notthefallintact,sub-322,"Superior Temporal Gyrus, anterior division",6,0.37360911948031406
notthefallintact,sub-322,"Superior Temporal Gyrus, posterior division",0,0.21638683755576418
notthefallintact,sub-322,"Superior Temporal Gyrus, posterior division",1,0.22585802568867872
notthefallintact,sub-322,"Superior Temporal Gyrus, posterior division",2,0.23693385522039134
notthefallintact,sub-322,"Superior Temporal Gyrus, posterior division",3,0.2497671234889839
notthefallintact,sub-322,"Superior Temporal Gyrus, posterior division",4,0.2642800676552155
notthefallintact,sub-322,"Superior Temporal Gyrus, posterior division",5,0.2820521390207309
notthefallintact,sub-322,"Superior Temporal Gyrus, posterior division",6,0.3028787536207225
notthefallintact,sub-322,"Middle Temporal Gyrus, anterior division",0,0.2478547842428965
notthefallintact,sub-322,"Middle Temporal Gyrus, anterior division",1,0.25644640847398875
notthefallintact,sub-322,"Middle Temporal Gyrus, anterior division",2,0.266051951253906
notthefallintact,sub-322,"Middle Temporal Gyrus, anterior division",3,0.27659215076920385
notthefallintact,sub-322,"Middle Temporal Gyrus, anterior division",4,0.2879145131164921
notthefallintact,sub-322,"Middle Temporal Gyrus, anterior division",5,0.3010493071507623
notthefallintact,sub-322,"Middle Temporal Gyrus, anterior division",6,0.3152272619314098
notthefallintact,sub-322,"Middle Temporal Gyrus, posterior division",0,0.26548441368320264
notthefallintact,sub-322,"Middle Temporal Gyrus, posterior division",1,0.2682237081666497
notthefallintact,sub-322,"Middle Temporal Gyrus, posterior division",2,0.27036559241263547
notthefallintact,sub-322,"Middle Temporal Gyrus, posterior division",3,0.27219231029090024
notthefallintact,sub-322,"Middle Temporal Gyrus, posterior division",4,0.2737050388136885
notthefallintact,sub-322,"Middle Temporal Gyrus, posterior division",5,0.2754900902918854
notthefallintact,sub-322,"Middle Temporal Gyrus, posterior division",6,0.2767923122766839
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars triangularis",0,0.2276733759530541
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars triangularis",1,0.2290384604938711
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars triangularis",2,0.23018232883328615
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars triangularis",3,0.23109485404067584
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars triangularis",4,0.23173319430771575
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars triangularis",5,0.23231383327134714
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars triangularis",6,0.2325776315065862
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars opercularis",0,-0.0031949975437546158
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars opercularis",1,-1.862700303376097e-06
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars opercularis",2,0.0032754775406687586
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars opercularis",3,0.0066579243111011994
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars opercularis",4,0.010144486672552805
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars opercularis",5,0.013708220974449948
notthefallintact,sub-322,"Inferior Frontal Gyrus, pars opercularis",6,0.01747284695726428
notthefallintact,sub-322,Angular Gyrus,0,-0.06523537894662414
notthefallintact,sub-322,Angular Gyrus,1,-0.06471031650361073
notthefallintact,sub-322,Angular Gyrus,2,-0.06450406833252458
notthefallintact,sub-322,Angular Gyrus,3,-0.0643817636870325
notthefallintact,sub-322,Angular Gyrus,4,-0.06462567831806156
notthefallintact,sub-322,Angular Gyrus,5,-0.06497301317349752
notthefallintact,sub-322,Angular Gyrus,6,-0.06593122949152556
notthefallintact,sub-322,"Supramarginal Gyrus, anterior division",0,-0.02031939566895908
notthefallintact,sub-322,"Supramarginal Gyrus, anterior division",1,-0.01712566901972557
notthefallintact,sub-322,"Supramarginal Gyrus, anterior division",2,-0.013847740816394005
notthefallintact,sub-322,"Supramarginal Gyrus, anterior division",3,-0.010470261919110303
notthefallintact,sub-322,"Supramarginal Gyrus, anterior division",4,-0.006988466551748656
notthefallintact,sub-322,"Supramarginal Gyrus, anterior division",5,-0.003399343040028832
notthefallintact,sub-322,"Supramarginal Gyrus, anterior division",6,0.00031881905037649174
notthefallintact,sub-322,"Supramarginal Gyrus, posterior division",0,-0.030409188860156987
notthefallintact,sub-322,"Supramarginal Gyrus, posterior division",1,-0.02769954630340289
notthefallintact,sub-322,"Supramarginal Gyrus, posterior division",2,-0.024943391530164675
notthefallintact,sub-322,"Supramarginal Gyrus, posterior division",3,-0.02209977971214517
notthefallintact,sub-322,"Supramarginal Gyrus, posterior division",4,-0.019176410597475036
notthefallintact,sub-322,"Supramarginal Gyrus, posterior division",5,-0.016151291181074473
notthefallintact,sub-322,"Supramarginal Gyrus, posterior division",6,-0.013047530280365299
notthefallintact,sub-322,Frontal Pole,0,0.23087791675598318
notthefallintact,sub-322,Frontal Pole,1,0.23829404207566776
notthefallintact,sub-322,Frontal Pole,2,0.24597389176679957
notthefallintact,sub-322,Frontal Pole,3,0.25477452108437215
notthefallintact,sub-322,Frontal Pole,4,0.263438618892923
notthefallintact,sub-322,Frontal Pole,5,0.2749390812868512
notthefallintact,sub-322,Frontal Pole,6,0.28622249313276504
notthefallintact,sub-322,Precuneous Cortex,0,-0.009155395007138384
notthefallintact,sub-322,Precuneous Cortex,1,-0.00610784793851922
notthefallintact,sub-322,Precuneous Cortex,2,-0.002949472164493632
notthefallintact,sub-322,Precuneous Cortex,3,0.0003196921853453327
notthefallintact,sub-322,Precuneous Cortex,4,0.0037523823051573216
notthefallintact,sub-322,Precuneous Cortex,5,0.007275143862569366
notthefallintact,sub-322,Precuneous Cortex,6,0.010984301564579269
notthefallintact,sub-322,"Temporal Fusiform Cortex, anterior division",0,0.11944636410609737
notthefallintact,sub-322,"Temporal Fusiform Cortex, anterior division",1,0.11627124008853337
notthefallintact,sub-322,"Temporal Fusiform Cortex, anterior division",2,0.11314187133072602
notthefallintact,sub-322,"Temporal Fusiform Cortex, anterior division",3,0.1098619312973091
notthefallintact,sub-322,"Temporal Fusiform Cortex, anterior division",4,0.10661093411501736
notthefallintact,sub-322,"Temporal Fusiform Cortex, anterior division",5,0.10337023377922774
notthefallintact,sub-322,"Temporal Fusiform Cortex, anterior division",6,0.10027075242916175
notthefallintact,sub-322,"Temporal Fusiform Cortex, posterior division",0,0.1756500731091467
notthefallintact,sub-322,"Temporal Fusiform Cortex, posterior division",1,0.1749448092784411
notthefallintact,sub-322,"Temporal Fusiform Cortex, posterior division",2,0.1738769247598914
notthefallintact,sub-322,"Temporal Fusiform Cortex, posterior division",3,0.1724420590827079
notthefallintact,sub-322,"Temporal Fusiform Cortex, posterior division",4,0.17102933906263473
notthefallintact,sub-322,"Temporal Fusiform Cortex, posterior division",5,0.16993233949919379
notthefallintact,sub-322,"Temporal Fusiform Cortex, posterior division",6,0.16894891256526823
notthefallintact,sub-322,"Parahippocampal Gyrus, anterior division",0,0.1435422675528242
notthefallintact,sub-322,"Parahippocampal Gyrus, anterior division",1,0.1411041225516479
notthefallintact,sub-322,"Parahippocampal Gyrus, anterior division",2,0.1385505164249358
notthefallintact,sub-322,"Parahippocampal Gyrus, anterior division",3,0.13594900983293884
notthefallintact,sub-322,"Parahippocampal Gyrus, anterior division",4,0.1333841182761323
notthefallintact,sub-322,"Parahippocampal Gyrus, anterior division",5,0.1308734208822447
notthefallintact,sub-322,"Parahippocampal Gyrus, anterior division",6,0.1282874404386602
notthefallintact,sub-322,"Parahippocampal Gyrus, posterior division",0,0.1788105993828373
notthefallintact,sub-322,"Parahippocampal Gyrus, posterior division",1,0.17805382234233952
notthefallintact,sub-322,"Parahippocampal Gyrus, posterior division",2,0.177019175803458
notthefallintact,sub-322,"Parahippocampal Gyrus, posterior division",3,0.17581501440242844
notthefallintact,sub-322,"Parahippocampal Gyrus, posterior division",4,0.17447043453352512
notthefallintact,sub-322,"Parahippocampal Gyrus, posterior division",5,0.17307929469328262
notthefallintact,sub-322,"Parahippocampal Gyrus, posterior division",6,0.17151944432841337
notthefallintact,sub-322,"Cingulate Gyrus, anterior division",0,0.18821629645500781
notthefallintact,sub-322,"Cingulate Gyrus, anterior division",1,0.18703207692692897
notthefallintact,sub-322,"Cingulate Gyrus, anterior division",2,0.1857281918519595
notthefallintact,sub-322,"Cingulate Gyrus, anterior division",3,0.18430999797008224
notthefallintact,sub-322,"Cingulate Gyrus, anterior division",4,0.18282298358479657
notthefallintact,sub-322,"Cingulate Gyrus, anterior division",5,0.18119271970645576
notthefallintact,sub-322,"Cingulate Gyrus, anterior division",6,0.17940935664382876
notthefallintact,sub-322,"Cingulate Gyrus, posterior division",0,0.05787388393877667
notthefallintact,sub-322,"Cingulate Gyrus, posterior division",1,0.06101580838264127
notthefallintact,sub-322,"Cingulate Gyrus, posterior division",2,0.06429279760507117
notthefallintact,sub-322,"Cingulate Gyrus, posterior division",3,0.0677087815751512
notthefallintact,sub-322,"Cingulate Gyrus, posterior division",4,0.07111952189111914
notthefallintact,sub-322,"Cingulate Gyrus, posterior division",5,0.0744175638108854
notthefallintact,sub-322,"Cingulate Gyrus, posterior division",6,0.07775333818738073
notthefallintact,sub-323,"Superior Temporal Gyrus, anterior division",0,0.41067371977551126
notthefallintact,sub-323,"Superior Temporal Gyrus, anterior division",1,0.4130893572393126
notthefallintact,sub-323,"Superior Temporal Gyrus, anterior division",2,0.4149553638589332
notthefallintact,sub-323,"Superior Temporal Gyrus, anterior division",3,0.4164941510853917
notthefallintact,sub-323,"Superior Temporal Gyrus, anterior division",4,0.4178742688977888
notthefallintact,sub-323,"Superior Temporal Gyrus, anterior division",5,0.41884619341138907
notthefallintact,sub-323,"Superior Temporal Gyrus, anterior division",6,0.4206241779363742
notthefallintact,sub-323,"Superior Temporal Gyrus, posterior division",0,0.5711959517199313
notthefallintact,sub-323,"Superior Temporal Gyrus, posterior division",1,0.5737176896703703
notthefallintact,sub-323,"Superior Temporal Gyrus, posterior division",2,0.5745687882714685
notthefallintact,sub-323,"Superior Temporal Gyrus, posterior division",3,0.5777998391870365
notthefallintact,sub-323,"Superior Temporal Gyrus, posterior division",4,0.578888141278463
notthefallintact,sub-323,"Superior Temporal Gyrus, posterior division",5,0.576917860126008
notthefallintact,sub-323,"Superior Temporal Gyrus, posterior division",6,0.574755243296807
notthefallintact,sub-323,"Middle Temporal Gyrus, anterior division",0,0.5403421329130742
notthefallintact,sub-323,"Middle Temporal Gyrus, anterior division",1,0.5435937853743485
notthefallintact,sub-323,"Middle Temporal Gyrus, anterior division",2,0.5447413560533869
notthefallintact,sub-323,"Middle Temporal Gyrus, anterior division",3,0.5463723608030189
notthefallintact,sub-323,"Middle Temporal Gyrus, anterior division",4,0.5472007240878981
notthefallintact,sub-323,"Middle Temporal Gyrus, anterior division",5,0.546177461044074
notthefallintact,sub-323,"Middle Temporal Gyrus, anterior division",6,0.5445832927668219
notthefallintact,sub-323,"Middle Temporal Gyrus, posterior division",0,0.559766522777977
notthefallintact,sub-323,"Middle Temporal Gyrus, posterior division",1,0.5574023613088702
notthefallintact,sub-323,"Middle Temporal Gyrus, posterior division",2,0.554570517073746
notthefallintact,sub-323,"Middle Temporal Gyrus, posterior division",3,0.5514829484690311
notthefallintact,sub-323,"Middle Temporal Gyrus, posterior division",4,0.5482232535095594
notthefallintact,sub-323,"Middle Temporal Gyrus, posterior division",5,0.5446862601263245
notthefallintact,sub-323,"Middle Temporal Gyrus, posterior division",6,0.5410462319149147
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars triangularis",0,0.18305957391926692
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars triangularis",1,0.18307597976380208
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars triangularis",2,0.18354516295720036
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars triangularis",3,0.1857444749930976
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars triangularis",4,0.18586479408138332
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars triangularis",5,0.1851274012537193
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars triangularis",6,0.1847952350762606
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars opercularis",0,0.12260074563465517
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars opercularis",1,0.1273818713361138
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars opercularis",2,0.1331596745196623
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars opercularis",3,0.1405429710289257
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars opercularis",4,0.14519150403228798
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars opercularis",5,0.14860421256299675
notthefallintact,sub-323,"Inferior Frontal Gyrus, pars opercularis",6,0.1528860501538186
notthefallintact,sub-323,Angular Gyrus,0,0.6493340789333992
notthefallintact,sub-323,Angular Gyrus,1,0.6481611316001324
notthefallintact,sub-323,Angular Gyrus,2,0.649461563351966
notthefallintact,sub-323,Angular Gyrus,3,0.6478382625680622
notthefallintact,sub-323,Angular Gyrus,4,0.6445580858537574
notthefallintact,sub-323,Angular Gyrus,5,0.6407749486251269
notthefallintact,sub-323,Angular Gyrus,6,0.6367446457713136
notthefallintact,sub-323,"Supramarginal Gyrus, anterior division",0,0.5018105997214295
notthefallintact,sub-323,"Supramarginal Gyrus, anterior division",1,0.5034290204252648
notthefallintact,sub-323,"Supramarginal Gyrus, anterior division",2,0.5068480492629848
notthefallintact,sub-323,"Supramarginal Gyrus, anterior division",3,0.5097497987740591
notthefallintact,sub-323,"Supramarginal Gyrus, anterior division",4,0.5101900006717686
notthefallintact,sub-323,"Supramarginal Gyrus, anterior division",5,0.5102506748209044
notthefallintact,sub-323,"Supramarginal Gyrus, anterior division",6,0.5103803655504175
notthefallintact,sub-323,"Supramarginal Gyrus, posterior division",0,0.5346611412089658
notthefallintact,sub-323,"Supramarginal Gyrus, posterior division",1,0.534946284950251
notthefallintact,sub-323,"Supramarginal Gyrus, posterior division",2,0.5382922788851162
notthefallintact,sub-323,"Supramarginal Gyrus, posterior division",3,0.5407927122888818
notthefallintact,sub-323,"Supramarginal Gyrus, posterior division",4,0.5400072946240978
notthefallintact,sub-323,"Supramarginal Gyrus, posterior division",5,0.5381283829898414
notthefallintact,sub-323,"Supramarginal Gyrus, posterior division",6,0.5360423949204384
notthefallintact,sub-323,Frontal Pole,0,0.2942224277529659
notthefallintact,sub-323,Frontal Pole,1,0.296037264818559
notthefallintact,sub-323,Frontal Pole,2,0.29708894347012865
notthefallintact,sub-323,Frontal Pole,3,0.29791350912081765
notthefallintact,sub-323,Frontal Pole,4,0.29826230791534997
notthefallintact,sub-323,Frontal Pole,5,0.29846688391294524
notthefallintact,sub-323,Frontal Pole,6,0.29821211092476174
notthefallintact,sub-323,Precuneous Cortex,0,0.5304086107272746
notthefallintact,sub-323,Precuneous Cortex,1,0.5283977629471539
notthefallintact,sub-323,Precuneous Cortex,2,0.5274497765543273
notthefallintact,sub-323,Precuneous Cortex,3,0.5255597102847305
notthefallintact,sub-323,Precuneous Cortex,4,0.5224383793317804
notthefallintact,sub-323,Precuneous Cortex,5,0.5187408514633712
notthefallintact,sub-323,Precuneous Cortex,6,0.5148090183236681
notthefallintact,sub-323,"Temporal Fusiform Cortex, anterior division",0,0.21746113248792842
notthefallintact,sub-323,"Temporal Fusiform Cortex, anterior division",1,0.21989262239941315
notthefallintact,sub-323,"Temporal Fusiform Cortex, anterior division",2,0.2181711444888363
notthefallintact,sub-323,"Temporal Fusiform Cortex, anterior division",3,0.21583282301725754
notthefallintact,sub-323,"Temporal Fusiform Cortex, anterior division",4,0.21402198965054436
notthefallintact,sub-323,"Temporal Fusiform Cortex, anterior division",5,0.21169940109365656
notthefallintact,sub-323,"Temporal Fusiform Cortex, anterior division",6,0.2096133189883455
notthefallintact,sub-323,"Temporal Fusiform Cortex, posterior division",0,0.4734021825577781
notthefallintact,sub-323,"Temporal Fusiform Cortex, posterior division",1,0.4729787374944996
notthefallintact,sub-323,"Temporal Fusiform Cortex, posterior division",2,0.4706302354666246
notthefallintact,sub-323,"Temporal Fusiform Cortex, posterior division",3,0.4673933353336943
notthefallintact,sub-323,"Temporal Fusiform Cortex, posterior division",4,0.46403265162845786
notthefallintact,sub-323,"Temporal Fusiform Cortex, posterior division",5,0.4600931058326262
notthefallintact,sub-323,"Temporal Fusiform Cortex, posterior division",6,0.45626920670530413
notthefallintact,sub-323,"Parahippocampal Gyrus, anterior division",0,0.444262878006607
notthefallintact,sub-323,"Parahippocampal Gyrus, anterior division",1,0.444923956780095
notthefallintact,sub-323,"Parahippocampal Gyrus, anterior division",2,0.4420739304389118
notthefallintact,sub-323,"Parahippocampal Gyrus, anterior division",3,0.43889071250161266
notthefallintact,sub-323,"Parahippocampal Gyrus, anterior division",4,0.4354633319631633
notthefallintact,sub-323,"Parahippocampal Gyrus, anterior division",5,0.4317969499960671
notthefallintact,sub-323,"Parahippocampal Gyrus, anterior division",6,0.42825931062667133
notthefallintact,sub-323,"Parahippocampal Gyrus, posterior division",0,0.48695181203861243
notthefallintact,sub-323,"Parahippocampal Gyrus, posterior division",1,0.4850923361021921
notthefallintact,sub-323,"Parahippocampal Gyrus, posterior division",2,0.48266932433830545
notthefallintact,sub-323,"Parahippocampal Gyrus, posterior division",3,0.4798482405665806
notthefallintact,sub-323,"Parahippocampal Gyrus, posterior division",4,0.4765069257562703
notthefallintact,sub-323,"Parahippocampal Gyrus, posterior division",5,0.4727404201368506
notthefallintact,sub-323,"Parahippocampal Gyrus, posterior division",6,0.4685084550811722
notthefallintact,sub-323,"Cingulate Gyrus, anterior division",0,0.48181315570876426
notthefallintact,sub-323,"Cingulate Gyrus, anterior division",1,0.4809546139801204
notthefallintact,sub-323,"Cingulate Gyrus, anterior division",2,0.4809058298346668
notthefallintact,sub-323,"Cingulate Gyrus, anterior division",3,0.4802540160043905
notthefallintact,sub-323,"Cingulate Gyrus, anterior division",4,0.47841356700389104
notthefallintact,sub-323,"Cingulate Gyrus, anterior division",5,0.476048020828049
notthefallintact,sub-323,"Cingulate Gyrus, anterior division",6,0.47337152526164006
notthefallintact,sub-323,"Cingulate Gyrus, posterior division",0,0.5511205638724095
notthefallintact,sub-323,"Cingulate Gyrus, posterior division",1,0.5489477315258281
notthefallintact,sub-323,"Cingulate Gyrus, posterior division",2,0.5478786687057658
notthefallintact,sub-323,"Cingulate Gyrus, posterior division",3,0.5462580695834615
notthefallintact,sub-323,"Cingulate Gyrus, posterior division",4,0.5430604324428753
notthefallintact,sub-323,"Cingulate Gyrus, posterior division",5,0.5393332111064607
notthefallintact,sub-323,"Cingulate Gyrus, posterior division",6,0.5352939949514448
notthefallintact,sub-324,"Superior Temporal Gyrus, anterior division",0,0.4064722205162668
notthefallintact,sub-324,"Superior Temporal Gyrus, anterior division",1,0.40682600615292447
notthefallintact,sub-324,"Superior Temporal Gyrus, anterior division",2,0.4069642107379997
notthefallintact,sub-324,"Superior Temporal Gyrus, anterior division",3,0.4059312915588855
notthefallintact,sub-324,"Superior Temporal Gyrus, anterior division",4,0.40538522496809565
notthefallintact,sub-324,"Superior Temporal Gyrus, anterior division",5,0.4030581791811623
notthefallintact,sub-324,"Superior Temporal Gyrus, anterior division",6,0.39872269130284765
notthefallintact,sub-324,"Superior Temporal Gyrus, posterior division",0,0.6140627025194884
notthefallintact,sub-324,"Superior Temporal Gyrus, posterior division",1,0.6185792738408991
notthefallintact,sub-324,"Superior Temporal Gyrus, posterior division",2,0.6234952762954157
notthefallintact,sub-324,"Superior Temporal Gyrus, posterior division",3,0.627746342437195
notthefallintact,sub-324,"Superior Temporal Gyrus, posterior division",4,0.6307904231512267
notthefallintact,sub-324,"Superior Temporal Gyrus, posterior division",5,0.6338113334920591
notthefallintact,sub-324,"Superior Temporal Gyrus, posterior division",6,0.6363115411056353
notthefallintact,sub-324,"Middle Temporal Gyrus, anterior division",0,0.6620045573166385
notthefallintact,sub-324,"Middle Temporal Gyrus, anterior division",1,0.66353488856473
notthefallintact,sub-324,"Middle Temporal Gyrus, anterior division",2,0.6646927245324981
notthefallintact,sub-324,"Middle Temporal Gyrus, anterior division",3,0.6655168020466814
notthefallintact,sub-324,"Middle Temporal Gyrus, anterior division",4,0.6659744551751239
notthefallintact,sub-324,"Middle Temporal Gyrus, anterior division",5,0.666226878901268
notthefallintact,sub-324,"Middle Temporal Gyrus, anterior division",6,0.6660656773327147
notthefallintact,sub-324,"Middle Temporal Gyrus, posterior division",0,0.3578481835249481
notthefallintact,sub-324,"Middle Temporal Gyrus, posterior division",1,0.3544062405167969
notthefallintact,sub-324,"Middle Temporal Gyrus, posterior division",2,0.3504809373483725
notthefallintact,sub-324,"Middle Temporal Gyrus, posterior division",3,0.3458185488488454
notthefallintact,sub-324,"Middle Temporal Gyrus, posterior division",4,0.34126843734957846
notthefallintact,sub-324,"Middle Temporal Gyrus, posterior division",5,0.335907646645617
notthefallintact,sub-324,"Middle Temporal Gyrus, posterior division",6,0.3300464010628313
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars triangularis",0,0.24460296983299915
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars triangularis",1,0.2404189510202231
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars triangularis",2,0.23572046067269758
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars triangularis",3,0.23086750344476134
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars triangularis",4,0.22626979139089665
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars triangularis",5,0.22225850061925548
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars triangularis",6,0.21679601762719122
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars opercularis",0,-0.26642576549030333
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars opercularis",1,-0.2777484442131234
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars opercularis",2,-0.2876287749635359
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars opercularis",3,-0.29776927720090707
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars opercularis",4,-0.30759825840511223
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars opercularis",5,-0.31813523091899754
notthefallintact,sub-324,"Inferior Frontal Gyrus, pars opercularis",6,-0.32747372837553657
notthefallintact,sub-324,Angular Gyrus,0,-0.39406252191912383
notthefallintact,sub-324,Angular Gyrus,1,-0.4048203232545553
notthefallintact,sub-324,Angular Gyrus,2,-0.4151786163184238
notthefallintact,sub-324,Angular Gyrus,3,-0.42497773021970936
notthefallintact,sub-324,Angular Gyrus,4,-0.435015849549752
notthefallintact,sub-324,Angular Gyrus,5,-0.444986030973228
notthefallintact,sub-324,Angular Gyrus,6,-0.455093174567618
notthefallintact,sub-324,"Supramarginal Gyrus, anterior division",0,-0.1544710111412646
notthefallintact,sub-324,"Supramarginal Gyrus, anterior division",1,-0.16470188831553967
