story,subject,roi,r,p,p_emp,lag,mean_r_shuffled,std_r_shuffled,z_score,TR,duration,onset,q_roi,signif_roi_fdr
lucy,sub-026,"Superior Temporal Gyrus, anterior division",0.1704,0.00131,0.011699,8,0.0003,0.0963,1.7674,1.5,542.0,3.0,0.017017,True
lucy,sub-026,"Superior Temporal Gyrus, posterior division",0.1592,0.002518,0.025697,-3,0.0004,0.1,1.5878,1.5,542.0,3.0,0.034263,True
lucy,sub-026,"Middle Temporal Gyrus, anterior division",0.244,3e-06,0.0001,-3,0.0019,0.0971,2.4923,1.5,542.0,3.0,0.000267,True
lucy,sub-026,"Middle Temporal Gyrus, posterior division",0.2418,3e-06,0.0001,-1,-0.0002,0.092,2.6312,1.5,542.0,3.0,0.000267,True
lucy,sub-026,"Inferior Frontal Gyrus, pars triangularis",0.0724,0.174637,0.770423,8,0.002,0.099,0.711,1.5,542.0,3.0,0.821785,False
lucy,sub-026,"Inferior Frontal Gyrus, pars opercularis",-0.0578,0.275259,0.934407,-3,-0.0003,0.101,-0.5696,1.5,542.0,3.0,0.934407,False
lucy,sub-026,Angular Gyrus,0.2498,2e-06,0.0001,8,0.0023,0.1008,2.4556,1.5,542.0,3.0,0.000267,True
lucy,sub-026,"Supramarginal Gyrus, anterior division",0.0784,0.141521,0.644736,8,0.0007,0.0965,0.8047,1.5,542.0,3.0,0.736841,False
lucy,sub-026,"Supramarginal Gyrus, posterior division",0.0965,0.070154,0.436356,8,-0.0006,0.0989,0.9809,1.5,542.0,3.0,0.537054,False
lucy,sub-026,Frontal Pole,0.2292,1.2e-05,0.0004,3,-0.0005,0.0913,2.5161,1.5,542.0,3.0,0.0008,True
lucy,sub-026,"Temporal Fusiform Cortex, anterior division",0.2771,0.0,0.0001,-3,-0.0009,0.086,3.2324,1.5,542.0,3.0,0.000267,True
lucy,sub-026,"Temporal Fusiform Cortex, posterior division",0.2677,0.0,0.0001,-3,0.0,0.088,3.0419,1.5,542.0,3.0,0.000267,True
lucy,sub-026,"Parahippocampal Gyrus, anterior division",0.2929,0.0,0.0001,2,0.0002,0.0879,3.3292,1.5,542.0,3.0,0.000267,True
lucy,sub-026,"Parahippocampal Gyrus, posterior division",0.2143,4.8e-05,0.0003,7,0.001,0.09,2.3697,1.5,542.0,3.0,0.000686,True
lucy,sub-026,"Cingulate Gyrus, anterior division",0.1745,0.000993,0.006899,8,-0.0002,0.0909,1.9209,1.5,542.0,3.0,0.012265,True
lucy,sub-026,"Cingulate Gyrus, posterior division",0.1698,0.001365,0.010199,8,-0.0009,0.0915,1.8647,1.5,542.0,3.0,0.016318,True
lucy,sub-041,"Superior Temporal Gyrus, anterior division",0.2077,7.5e-05,0.0013,-3,0.0002,0.0946,2.1936,1.5,542.0,3.0,0.001891,True
lucy,sub-041,"Superior Temporal Gyrus, posterior division",-0.4741,0.0,0.0001,8,0.0004,0.0888,-5.3432,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Middle Temporal Gyrus, anterior division",0.2048,9.5e-05,0.0015,-3,0.0022,0.0757,2.6749,1.5,542.0,3.0,0.001969,True
lucy,sub-041,"Middle Temporal Gyrus, posterior division",0.3826,0.0,0.0001,-3,-0.0002,0.0776,4.9353,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Inferior Frontal Gyrus, pars triangularis",-0.0671,0.208198,0.788721,8,0.0012,0.0958,-0.713,1.5,542.0,3.0,0.788721,False
lucy,sub-041,"Inferior Frontal Gyrus, pars opercularis",0.4607,0.0,0.0001,8,0.0001,0.0904,5.0936,1.5,542.0,3.0,0.00016,True
lucy,sub-041,Angular Gyrus,0.4337,0.0,0.0001,8,0.0018,0.0945,4.571,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Supramarginal Gyrus, anterior division",0.1371,0.009902,0.055494,8,0.0003,0.0879,1.5564,1.5,542.0,3.0,0.059194,False
lucy,sub-041,"Supramarginal Gyrus, posterior division",0.1405,0.008191,0.047095,8,-0.0009,0.0882,1.6033,1.5,542.0,3.0,0.053823,False
lucy,sub-041,Frontal Pole,0.2399,4e-06,0.0001,-3,0.0009,0.1036,2.3074,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Temporal Fusiform Cortex, anterior division",0.2021,0.000118,0.0016,-3,-0.0006,0.0942,2.1505,1.5,542.0,3.0,0.001969,True
lucy,sub-041,"Temporal Fusiform Cortex, posterior division",0.3481,0.0,0.0001,-3,0.0005,0.0898,3.8696,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Parahippocampal Gyrus, anterior division",0.4114,0.0,0.0001,8,0.0016,0.1015,4.0379,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Parahippocampal Gyrus, posterior division",0.4303,0.0,0.0001,-3,0.0017,0.09,4.7618,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Cingulate Gyrus, anterior division",0.4254,0.0,0.0001,-3,-0.0001,0.0907,4.6916,1.5,542.0,3.0,0.00016,True
lucy,sub-041,"Cingulate Gyrus, posterior division",0.5139,0.0,0.0001,8,-0.0001,0.0922,5.5736,1.5,542.0,3.0,0.00016,True
lucy,sub-052,"Superior Temporal Gyrus, anterior division",0.4423,0.0,0.0001,-3,0.0,0.0764,5.7926,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Superior Temporal Gyrus, posterior division",-0.1596,0.00263,0.013899,8,0.0018,0.0836,-1.9304,1.5,542.0,3.0,0.013899,True
lucy,sub-052,"Middle Temporal Gyrus, anterior division",0.188,0.000349,0.0022,-3,0.0014,0.0815,2.2885,1.5,542.0,3.0,0.002347,True
lucy,sub-052,"Middle Temporal Gyrus, posterior division",0.4852,0.0,0.0001,8,0.0004,0.0746,6.4993,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Inferior Frontal Gyrus, pars triangularis",0.5903,0.0,0.0001,8,0.0005,0.0792,7.4465,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Inferior Frontal Gyrus, pars opercularis",0.5765,0.0,0.0001,8,0.0013,0.0859,6.6976,1.5,542.0,3.0,0.000114,True
lucy,sub-052,Angular Gyrus,0.5813,0.0,0.0001,8,0.0006,0.0767,7.5673,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Supramarginal Gyrus, anterior division",0.5784,0.0,0.0001,8,-0.0005,0.0767,7.5442,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Supramarginal Gyrus, posterior division",0.573,0.0,0.0001,8,0.0004,0.0759,7.5458,1.5,542.0,3.0,0.000114,True
lucy,sub-052,Frontal Pole,0.4016,0.0,0.0001,-3,-0.0003,0.0816,4.9271,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Temporal Fusiform Cortex, anterior division",0.261,1e-06,0.0001,-3,-0.0001,0.0842,3.1023,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Temporal Fusiform Cortex, posterior division",0.3642,0.0,0.0001,-3,0.0001,0.0811,4.4922,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Parahippocampal Gyrus, anterior division",0.4429,0.0,0.0001,-3,-0.0002,0.0865,5.1219,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Parahippocampal Gyrus, posterior division",0.3664,0.0,0.0001,-3,0.002,0.0846,4.3074,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Cingulate Gyrus, anterior division",0.4567,0.0,0.0001,-3,-0.0001,0.0817,5.5883,1.5,542.0,3.0,0.000114,True
lucy,sub-052,"Cingulate Gyrus, posterior division",0.5111,0.0,0.0001,8,-0.0004,0.0818,6.2517,1.5,542.0,3.0,0.000114,True
lucy,sub-053,"Superior Temporal Gyrus, anterior division",0.452,0.0,0.0001,8,-0.0002,0.0739,6.1165,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Superior Temporal Gyrus, posterior division",0.3666,0.0,0.0001,8,0.0011,0.0709,5.1559,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Middle Temporal Gyrus, anterior division",0.4936,0.0,0.0001,8,0.0,0.0704,7.0166,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Middle Temporal Gyrus, posterior division",0.5577,0.0,0.0001,8,0.0004,0.0723,7.7084,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",0.2744,0.0,0.0001,8,0.0013,0.1011,2.702,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",0.2528,1e-06,0.0001,-3,0.002,0.094,2.6678,1.5,542.0,3.0,0.000107,True
lucy,sub-053,Angular Gyrus,0.1498,0.004518,0.016298,-3,0.0003,0.0765,1.9526,1.5,542.0,3.0,0.016298,True
lucy,sub-053,"Supramarginal Gyrus, anterior division",0.3031,0.0,0.0001,-3,-0.0007,0.0831,3.6576,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Supramarginal Gyrus, posterior division",0.2745,0.0,0.0001,-3,-0.0005,0.0819,3.3565,1.5,542.0,3.0,0.000107,True
lucy,sub-053,Frontal Pole,0.3949,0.0,0.0001,8,-0.0008,0.0817,4.8451,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",0.4695,0.0,0.0001,8,0.0005,0.0897,5.2272,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",0.2966,0.0,0.0001,8,-0.0001,0.0883,3.3622,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Parahippocampal Gyrus, anterior division",0.4774,0.0,0.0001,8,0.001,0.0892,5.3406,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Parahippocampal Gyrus, posterior division",0.4642,0.0,0.0001,8,0.0028,0.0801,5.759,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Cingulate Gyrus, anterior division",0.4321,0.0,0.0001,8,0.0003,0.0888,4.8635,1.5,542.0,3.0,0.000107,True
lucy,sub-053,"Cingulate Gyrus, posterior division",0.2973,0.0,0.0001,-3,-0.0001,0.0856,3.4738,1.5,542.0,3.0,0.000107,True
lucy,sub-055,"Superior Temporal Gyrus, anterior division",0.3512,0.0,0.0001,-3,0.0015,0.0936,3.7347,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Superior Temporal Gyrus, posterior division",0.5084,0.0,0.0001,-3,0.0003,0.0971,5.2311,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Middle Temporal Gyrus, anterior division",0.3973,0.0,0.0001,-3,-0.0003,0.0982,4.0485,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Middle Temporal Gyrus, posterior division",0.3665,0.0,0.0001,-3,0.0012,0.0987,3.7028,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",0.3332,0.0,0.0001,-3,-0.0011,0.0951,3.5142,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",0.3106,0.0,0.0001,-3,0.0016,0.0958,3.2255,1.5,542.0,3.0,0.0001,True
lucy,sub-055,Angular Gyrus,0.2722,0.0,0.0001,8,0.0013,0.0972,2.7884,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Supramarginal Gyrus, anterior division",0.3881,0.0,0.0001,-2,-0.0001,0.0899,4.3162,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Supramarginal Gyrus, posterior division",0.3028,0.0,0.0001,7,0.001,0.0935,3.2281,1.5,542.0,3.0,0.0001,True
lucy,sub-055,Frontal Pole,0.5229,0.0,0.0001,-3,-0.0004,0.0952,5.4968,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",0.3992,0.0,0.0001,-3,0.0005,0.0959,4.1592,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",0.531,0.0,0.0001,-3,-0.0013,0.0889,5.9898,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Parahippocampal Gyrus, anterior division",0.535,0.0,0.0001,8,0.0014,0.0899,5.9329,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Parahippocampal Gyrus, posterior division",0.5634,0.0,0.0001,-3,0.0019,0.0861,6.5222,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Cingulate Gyrus, anterior division",0.5265,0.0,0.0001,-3,0.0002,0.091,5.7837,1.5,542.0,3.0,0.0001,True
lucy,sub-055,"Cingulate Gyrus, posterior division",0.4287,0.0,0.0001,-3,0.0005,0.0899,4.762,1.5,542.0,3.0,0.0001,True
lucy,sub-056,"Superior Temporal Gyrus, anterior division",0.3721,0.0,0.0001,-3,-0.0,0.0719,5.1787,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Superior Temporal Gyrus, posterior division",0.3634,0.0,0.0001,6,0.0008,0.0986,3.6785,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Middle Temporal Gyrus, anterior division",0.4476,0.0,0.0001,-2,0.0013,0.085,5.2508,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Middle Temporal Gyrus, posterior division",0.3836,0.0,0.0001,-3,0.0001,0.0679,5.6444,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Inferior Frontal Gyrus, pars triangularis",0.0888,0.093388,0.272773,-3,0.0008,0.0793,1.1096,1.5,542.0,3.0,0.272773,False
lucy,sub-056,"Inferior Frontal Gyrus, pars opercularis",0.2077,7.5e-05,0.0004,-3,0.002,0.0749,2.7471,1.5,542.0,3.0,0.000427,True
lucy,sub-056,Angular Gyrus,0.4969,0.0,0.0001,-3,0.0006,0.0656,7.5686,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Supramarginal Gyrus, anterior division",0.3471,0.0,0.0001,-3,-0.0005,0.0679,5.122,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Supramarginal Gyrus, posterior division",0.3743,0.0,0.0001,-3,0.0002,0.0667,5.6068,1.5,542.0,3.0,0.000114,True
lucy,sub-056,Frontal Pole,0.4985,0.0,0.0001,-3,-0.001,0.0815,6.1255,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Temporal Fusiform Cortex, anterior division",0.558,0.0,0.0001,8,-0.0023,0.0888,6.3092,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Temporal Fusiform Cortex, posterior division",0.4495,0.0,0.0001,-3,-0.0003,0.0769,5.8475,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Parahippocampal Gyrus, anterior division",0.4429,0.0,0.0001,-3,0.0004,0.0764,5.7936,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Parahippocampal Gyrus, posterior division",0.4181,0.0,0.0001,-3,0.0019,0.07,5.9496,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Cingulate Gyrus, anterior division",0.3535,0.0,0.0001,-3,-0.0001,0.0722,4.8978,1.5,542.0,3.0,0.000114,True
lucy,sub-056,"Cingulate Gyrus, posterior division",0.3527,0.0,0.0001,-3,0.0005,0.0702,5.0191,1.5,542.0,3.0,0.000114,True
lucy,sub-058,"Superior Temporal Gyrus, anterior division",0.3621,0.0,0.0001,8,0.0001,0.0899,4.0274,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Superior Temporal Gyrus, posterior division",-0.115,0.029632,0.209379,-3,0.0011,0.0971,-1.195,1.5,542.0,3.0,0.223338,False
lucy,sub-058,"Middle Temporal Gyrus, anterior division",0.1211,0.021348,0.146985,0,0.002,0.095,1.2543,1.5,542.0,3.0,0.167983,False
lucy,sub-058,"Middle Temporal Gyrus, posterior division",0.4436,0.0,0.0001,8,-0.0001,0.0759,5.8447,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Inferior Frontal Gyrus, pars triangularis",0.4872,0.0,0.0001,8,-0.0004,0.078,6.2519,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Inferior Frontal Gyrus, pars opercularis",0.4296,0.0,0.0001,8,0.0014,0.0797,5.373,1.5,542.0,3.0,0.000123,True
lucy,sub-058,Angular Gyrus,0.4396,0.0,0.0001,-3,0.0007,0.0704,6.2349,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Supramarginal Gyrus, anterior division",0.4224,0.0,0.0001,8,-0.0005,0.0747,5.6606,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Supramarginal Gyrus, posterior division",0.4476,0.0,0.0001,5,0.0004,0.0713,6.2742,1.5,542.0,3.0,0.000123,True
lucy,sub-058,Frontal Pole,0.4739,0.0,0.0001,8,-0.0009,0.0877,5.4154,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Temporal Fusiform Cortex, anterior division",0.0347,0.513186,0.9979,-3,0.0017,0.098,0.3367,1.5,542.0,3.0,0.9979,False
lucy,sub-058,"Temporal Fusiform Cortex, posterior division",0.514,0.0,0.0001,8,-0.0003,0.076,6.771,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Parahippocampal Gyrus, anterior division",0.5456,0.0,0.0001,8,0.001,0.0818,6.6558,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Parahippocampal Gyrus, posterior division",0.4211,0.0,0.0001,4,0.0019,0.0794,5.2779,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Cingulate Gyrus, anterior division",0.398,0.0,0.0001,8,0.0001,0.0828,4.8022,1.5,542.0,3.0,0.000123,True
lucy,sub-058,"Cingulate Gyrus, posterior division",0.3886,0.0,0.0001,3,-0.0009,0.0766,5.0875,1.5,542.0,3.0,0.000123,True
lucy,sub-059,"Superior Temporal Gyrus, anterior division",0.0551,0.301952,0.827317,8,-0.0008,0.089,0.6286,1.5,542.0,3.0,0.9995,False
lucy,sub-059,"Superior Temporal Gyrus, posterior division",0.1221,0.021749,0.082192,8,0.0015,0.0804,1.4992,1.5,542.0,3.0,0.263014,False
lucy,sub-059,"Middle Temporal Gyrus, anterior division",0.1571,0.003078,0.014699,8,0.0013,0.0804,1.9373,1.5,542.0,3.0,0.117592,False
lucy,sub-059,"Middle Temporal Gyrus, posterior division",0.2703,0.0,0.0001,8,-0.0003,0.0839,3.2248,1.5,542.0,3.0,0.0016,True
lucy,sub-059,"Inferior Frontal Gyrus, pars triangularis",-0.0973,0.065824,0.292171,-3,0.0012,0.0882,-1.1171,1.5,542.0,3.0,0.584342,False
lucy,sub-059,"Inferior Frontal Gyrus, pars opercularis",-0.1242,0.018757,0.113589,-3,-0.001,0.0905,-1.3613,1.5,542.0,3.0,0.302904,False
lucy,sub-059,Angular Gyrus,0.0643,0.228083,0.744926,8,0.0013,0.0916,0.6879,1.5,542.0,3.0,0.993235,False
lucy,sub-059,"Supramarginal Gyrus, anterior division",0.0172,0.747221,0.9995,8,-0.0022,0.0919,0.2115,1.5,542.0,3.0,0.9995,False
lucy,sub-059,"Supramarginal Gyrus, posterior division",0.0693,0.194104,0.705529,8,-0.0005,0.0934,0.7466,1.5,542.0,3.0,0.993235,False
lucy,sub-059,Frontal Pole,0.0839,0.115643,0.477052,8,-0.0003,0.0904,0.9305,1.5,542.0,3.0,0.848092,False
lucy,sub-059,"Temporal Fusiform Cortex, anterior division",0.0949,0.075065,0.227377,8,-0.0008,0.0798,1.1995,1.5,542.0,3.0,0.519719,False
lucy,sub-059,"Temporal Fusiform Cortex, posterior division",0.1454,0.006211,0.033197,8,0.0005,0.0849,1.7059,1.5,542.0,3.0,0.159584,False
lucy,sub-059,"Parahippocampal Gyrus, anterior division",0.0728,0.172276,0.548945,8,-0.0005,0.0866,0.847,1.5,542.0,3.0,0.878312,False
lucy,sub-059,"Parahippocampal Gyrus, posterior division",0.1419,0.007177,0.039896,-3,0.0006,0.0882,1.6022,1.5,542.0,3.0,0.159584,False
lucy,sub-059,"Cingulate Gyrus, anterior division",0.0304,0.568651,0.983302,8,0.0005,0.0884,0.3392,1.5,542.0,3.0,0.9995,False
lucy,sub-059,"Cingulate Gyrus, posterior division",0.0163,0.758925,0.9995,-3,-0.0001,0.0877,0.1862,1.5,542.0,3.0,0.9995,False
lucy,sub-060,"Superior Temporal Gyrus, anterior division",0.6149,0.0,0.0001,8,0.0002,0.0671,9.1569,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Superior Temporal Gyrus, posterior division",0.5582,0.0,0.0001,-3,0.0013,0.0647,8.6128,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Middle Temporal Gyrus, anterior division",0.6205,0.0,0.0001,-3,0.0013,0.0641,9.6603,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Middle Temporal Gyrus, posterior division",0.6055,0.0,0.0001,8,0.0001,0.0687,8.8101,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Inferior Frontal Gyrus, pars triangularis",0.3709,0.0,0.0001,8,-0.0007,0.0947,3.923,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Inferior Frontal Gyrus, pars opercularis",-0.6043,0.0,0.0001,6,-0.0019,0.0698,-8.6289,1.5,542.0,3.0,0.0001,True
lucy,sub-060,Angular Gyrus,-0.6376,0.0,0.0001,-3,-0.001,0.0676,-9.4208,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Supramarginal Gyrus, anterior division",-0.5273,0.0,0.0001,-3,0.0003,0.0773,-6.8236,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Supramarginal Gyrus, posterior division",-0.5731,0.0,0.0001,-3,-0.0006,0.0736,-7.776,1.5,542.0,3.0,0.0001,True
lucy,sub-060,Frontal Pole,0.5956,0.0,0.0001,8,-0.0003,0.0659,9.0369,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Temporal Fusiform Cortex, anterior division",0.6703,0.0,0.0001,8,0.0004,0.0724,9.2511,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Temporal Fusiform Cortex, posterior division",0.544,0.0,0.0001,8,-0.0001,0.0729,7.4599,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Parahippocampal Gyrus, anterior division",0.5879,0.0,0.0001,8,0.0008,0.0745,7.8846,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Parahippocampal Gyrus, posterior division",0.5467,0.0,0.0001,-3,0.0023,0.0747,7.2884,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Cingulate Gyrus, anterior division",0.3203,0.0,0.0001,8,0.0002,0.0909,3.5215,1.5,542.0,3.0,0.0001,True
lucy,sub-060,"Cingulate Gyrus, posterior division",-0.5007,0.0,0.0001,-3,-0.0001,0.0801,-6.2477,1.5,542.0,3.0,0.0001,True
lucy,sub-061,"Superior Temporal Gyrus, anterior division",-0.4336,0.0,0.0001,-3,-0.0005,0.0678,-6.386,1.5,542.0,3.0,0.000107,True
lucy,sub-061,"Superior Temporal Gyrus, posterior division",-0.3888,0.0,0.0001,-3,-0.0011,0.0745,-5.2025,1.5,542.0,3.0,0.000107,True
lucy,sub-061,"Middle Temporal Gyrus, anterior division",-0.3991,0.0,0.0001,-3,-0.0019,0.0721,-5.51,1.5,542.0,3.0,0.000107,True
lucy,sub-061,"Middle Temporal Gyrus, posterior division",-0.4028,0.0,0.0001,-3,0.0003,0.0728,-5.5398,1.5,542.0,3.0,0.000107,True
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",-0.429,0.0,0.0001,-3,0.0002,0.0714,-6.0082,1.5,542.0,3.0,0.000107,True
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",-0.4293,0.0,0.0001,-3,-0.0015,0.0709,-6.0347,1.5,542.0,3.0,0.000107,True
lucy,sub-061,Angular Gyrus,-0.4047,0.0,0.0001,-3,-0.0002,0.0738,-5.4792,1.5,542.0,3.0,0.000107,True
lucy,sub-061,"Supramarginal Gyrus, anterior division",-0.4274,0.0,0.0001,-3,0.0005,0.0686,-6.2364,1.5,542.0,3.0,0.000107,True
lucy,sub-061,"Supramarginal Gyrus, posterior division",-0.4256,0.0,0.0001,-3,-0.0009,0.0704,-6.0332,1.5,542.0,3.0,0.000107,True
lucy,sub-061,Frontal Pole,-0.421,0.0,0.0001,-3,0.0005,0.07,-6.0201,1.5,542.0,3.0,0.000107,True
